Interaction index,Player index,Opponent index,Repetition,Player name,Opponent name,Actions,Score,Score difference,Turns,Score per turn,Score difference per turn,Win,Winner List,Initial cooperation,Cooperation count,CC count,CD count,DC count,DD count,CC to C count,CC to D count,CD to C count,CD to D count,DC to C count,DC to D count,DD to C count,DD to D count,Good partner
153,0,8,3,Tit For Tat,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCD,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,50,0,0,75,74,0,0,0,1
153,8,0,3,First by Graaskamp: 0.05,Tit For Tat,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDC,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,49,1,0,74,75,0,0,0,1
154,0,8,4,Tit For Tat,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCD,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,50,0,0,75,74,0,0,0,1
154,8,0,4,First by Graaskamp: 0.05,Tit For Tat,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDC,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,49,1,0,74,75,0,0,0,1
155,0,8,5,Tit For Tat,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCD,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,50,0,0,75,74,0,0,0,1
155,8,0,5,First by Graaskamp: 0.05,Tit For Tat,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDC,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,49,1,0,74,75,0,0,0,1
156,0,8,6,Tit For Tat,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCD,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,50,0,0,75,74,0,0,0,1
156,8,0,6,First by Graaskamp: 0.05,Tit For Tat,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDC,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,49,1,0,74,75,0,0,0,1
157,0,8,7,Tit For Tat,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCD,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,50,0,0,75,74,0,0,0,1
157,8,0,7,First by Graaskamp: 0.05,Tit For Tat,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDC,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,49,1,0,74,75,0,0,0,1
158,0,8,8,Tit For Tat,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCD,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,50,0,0,75,74,0,0,0,1
158,8,0,8,First by Graaskamp: 0.05,Tit For Tat,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDC,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,49,1,0,74,75,0,0,0,1
159,0,8,9,Tit For Tat,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCD,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,50,0,0,75,74,0,0,0,1
159,8,0,9,First by Graaskamp: 0.05,Tit For Tat,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDCDC,525,0,200,2.625,0.0,0,"[0, 0, 1]",True,125,50,75,75,0,49,1,0,74,75,0,0,0,1
160,9,11,0,First by Downing,First by Joss: 0.9,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,555,-70,200,2.775,-0.35,0,"[0, 1, 0]",False,198,183,15,1,1,182,0,15,0,0,1,1,0,1
160,11,9,0,First by Joss: 0.9,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCDCCCCCCCCCDCCCCCCCCCCCDDCCCCCCCCCDCDCDCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCDCCDCCCC,625,70,200,3.125,0.35,1,"[0, 1, 0]",True,184,183,1,15,1,169,13,0,1,14,1,0,1,0
161,9,11,1,First by Downing,First by Joss: 0.9,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,555,-70,200,2.775,-0.35,0,"[0, 1, 0]",False,198,183,15,1,1,182,0,15,0,0,1,1,0,1
161,11,9,1,First by Joss: 0.9,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCDCCCCCCCCCDCCCCCCCCCCCDDCCCCCCCCCDCDCDCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCDCCDCCCC,625,70,200,3.125,0.35,1,"[0, 1, 0]",True,184,183,1,15,1,169,13,0,1,14,1,0,1,0
162,9,11,2,First by Downing,First by Joss: 0.9,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,555,-70,200,2.775,-0.35,0,"[0, 1, 0]",False,198,183,15,1,1,182,0,15,0,0,1,1,0,1
162,11,9,2,First by Joss: 0.9,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCDCCCCCCCCCDCCCCCCCCCCCDDCCCCCCCCCDCDCDCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCDCCDCCCC,625,70,200,3.125,0.35,1,"[0, 1, 0]",True,184,183,1,15,1,169,13,0,1,14,1,0,1,0
163,9,11,3,First by Downing,First by Joss: 0.9,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,555,-70,200,2.775,-0.35,0,"[0, 1, 0]",False,198,183,15,1,1,182,0,15,0,0,1,1,0,1
163,11,9,3,First by Joss: 0.9,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCDCCCCCCCCCDCCCCCCCCCCCDDCCCCCCCCCDCDCDCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCDCCDCCCC,625,70,200,3.125,0.35,1,"[0, 1, 0]",True,184,183,1,15,1,169,13,0,1,14,1,0,1,0
164,9,11,4,First by Downing,First by Joss: 0.9,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,555,-70,200,2.775,-0.35,0,"[0, 1, 0]",False,198,183,15,1,1,182,0,15,0,0,1,1,0,1
164,11,9,4,First by Joss: 0.9,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCDCCCCCCCCCDCCCCCCCCCCCDDCCCCCCCCCDCDCDCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCDCCDCCCC,625,70,200,3.125,0.35,1,"[0, 1, 0]",True,184,183,1,15,1,169,13,0,1,14,1,0,1,0
165,9,11,5,First by Downing,First by Joss: 0.9,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,555,-70,200,2.775,-0.35,0,"[0, 1, 0]",False,198,183,15,1,1,182,0,15,0,0,1,1,0,1
165,11,9,5,First by Joss: 0.9,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCDCCCCCCCCCDCCCCCCCCCCCDDCCCCCCCCCDCDCDCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCDCCDCCCC,625,70,200,3.125,0.35,1,"[0, 1, 0]",True,184,183,1,15,1,169,13,0,1,14,1,0,1,0
166,9,11,6,First by Downing,First by Joss: 0.9,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,555,-70,200,2.775,-0.35,0,"[0, 1, 0]",False,198,183,15,1,1,182,0,15,0,0,1,1,0,1
166,11,9,6,First by Joss: 0.9,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCDCCCCCCCCCDCCCCCCCCCCCDDCCCCCCCCCDCDCDCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCDCCDCCCC,625,70,200,3.125,0.35,1,"[0, 1, 0]",True,184,183,1,15,1,169,13,0,1,14,1,0,1,0
167,9,11,7,First by Downing,First by Joss: 0.9,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,555,-70,200,2.775,-0.35,0,"[0, 1, 0]",False,198,183,15,1,1,182,0,15,0,0,1,1,0,1
167,11,9,7,First by Joss: 0.9,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCDCCCCCCCCCDCCCCCCCCCCCDDCCCCCCCCCDCDCDCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCDCCDCCCC,625,70,200,3.125,0.35,1,"[0, 1, 0]",True,184,183,1,15,1,169,13,0,1,14,1,0,1,0
168,9,11,8,First by Downing,First by Joss: 0.9,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,555,-70,200,2.775,-0.35,0,"[0, 1, 0]",False,198,183,15,1,1,182,0,15,0,0,1,1,0,1
168,11,9,8,First by Joss: 0.9,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCDCCCCCCCCCDCCCCCCCCCCCDDCCCCCCCCCDCDCDCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCDCCDCCCC,625,70,200,3.125,0.35,1,"[0, 1, 0]",True,184,183,1,15,1,169,13,0,1,14,1,0,1,0
169,9,11,9,First by Downing,First by Joss: 0.9,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,555,-70,200,2.775,-0.35,0,"[0, 1, 0]",False,198,183,15,1,1,182,0,15,0,0,1,1,0,1
169,11,9,9,First by Joss: 0.9,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCDCCCCCCCCCDCCCCCCCCCCCDDCCCCCCCCCDCDCDCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCDCCDCCCC,625,70,200,3.125,0.35,1,"[0, 1, 0]",True,184,183,1,15,1,169,13,0,1,14,1,0,1,0
170,0,9,0,Tit For Tat,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",True,198,197,1,1,1,196,0,0,1,1,0,0,1,1
170,9,0,0,First by Downing,Tit For Tat,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",False,198,197,1,1,1,196,0,1,0,0,1,1,0,1
171,0,9,1,Tit For Tat,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",True,198,197,1,1,1,196,0,0,1,1,0,0,1,1
171,9,0,1,First by Downing,Tit For Tat,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",False,198,197,1,1,1,196,0,1,0,0,1,1,0,1
172,0,9,2,Tit For Tat,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",True,198,197,1,1,1,196,0,0,1,1,0,0,1,1
172,9,0,2,First by Downing,Tit For Tat,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",False,198,197,1,1,1,196,0,1,0,0,1,1,0,1
173,0,9,3,Tit For Tat,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",True,198,197,1,1,1,196,0,0,1,1,0,0,1,1
173,9,0,3,First by Downing,Tit For Tat,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",False,198,197,1,1,1,196,0,1,0,0,1,1,0,1
174,0,9,4,Tit For Tat,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",True,198,197,1,1,1,196,0,0,1,1,0,0,1,1
174,9,0,4,First by Downing,Tit For Tat,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",False,198,197,1,1,1,196,0,1,0,0,1,1,0,1
175,0,9,5,Tit For Tat,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",True,198,197,1,1,1,196,0,0,1,1,0,0,1,1
175,9,0,5,First by Downing,Tit For Tat,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",False,198,197,1,1,1,196,0,1,0,0,1,1,0,1
176,0,9,6,Tit For Tat,First by Downing,CDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",True,198,197,1,1,1,196,0,0,1,1,0,0,1,1
176,9,0,6,First by Downing,Tit For Tat,DDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,597,0,200,2.985,0.0,0,"[0, 0, 1]",False,198,197,1,1,1,196,0,1,0,0,1,1,0,1
